remark	LineId	GroupId	Type	Name	MainG	MainD	MainP	MainN	GainG	GainD	GainP	GainN	Need1G	Need1D	Need1P	Need1N	Need2G	Need2D	Need2P	Need2N	Need3G	Need3D	Need3P	Need3N	Need4G	Need4D	Need4P	Need4N	Need5G	Need5D	Need5P	Need5N	NeedMoney	Desc1	Desc2	Desc3
XiLian	220		4	Hoan L¨ng Phi Phong	0	152	32	1					2	1	31249;31254	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
XiLian	221		4	§»ng Giao Phi Phong	0	152	33	1					2	1	31249;31254	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
XiLian	222		4	Khëi Ph­îng Phi Phong	0	152	34	1					2	1	31249;31254	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
XiLian	223		4	Hoan L¨ng Ch­¬ng	0	153	32	1					2	1	31249;31254	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
XiLian	224		4	§»ng Giao Ch­¬ng	0	153	33	1					2	1	31249;31254	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
XiLian	225		4	Khëi Ph­îng Ch­¬ng	0	153	34	1					2	1	31249;31254	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
XiLian	226		4	Hoan L¨ng Ngoa	0	154	32	1					2	1	31249;31254	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
XiLian	227		4	§»ng Giao Ngoa	0	154	33	1					2	1	31249;31254	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
XiLian	228		4	Khëi Ph­îng Ngoa	0	154	34	1					2	1	31249;31254	1																	100000	"TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi"		
Chongzhu	278		2	H¾c B¹ch V« Song Kh«i	0	103	50020	1					2	1	30526	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	279		2	H¾c B¹ch V« Song Kh«i	0	103	50021	1					2	1	30526	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	280		2	H¾c B¹ch V« Song Kh«i	0	103	50022	1					2	1	30526	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	281		2	H¾c B¹ch V« Song Kh«i	0	103	50023	1					2	1	30526	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	282		2	H¾c B¹ch V« Song Gi¸p	0	100	50020	1					2	1	30526	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	283		2	H¾c B¹ch V« Song Gi¸p	0	100	50021	1					2	1	30526	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	284		2	H¾c B¹ch V« Song Gi¸p	0	100	50022	1					2	1	30526	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	285		2	H¾c B¹ch V« Song Gi¸p	0	100	50023	1					2	1	30526	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	286		2	H¾c B¹ch V« Song Trang	0	101	50020	1					2	1	30526	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	287		2	H¾c B¹ch V« Song Trang	0	101	50021	1					2	1	30526	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	288		2	H¾c B¹ch V« Song Trang	0	101	50022	1					2	1	30526	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
Chongzhu	289		2	H¾c B¹ch V« Song Trang	0	101	50023	1					2	1	30526	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã TÈy T©m Th¹ch cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	290		3	H¾c B¹ch V« Song Kh«i	0	103	50020	1					2	1	30532	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	291		3	H¾c B¹ch V« Song Kh«i	0	103	50021	1					2	1	30532	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	292		3	H¾c B¹ch V« Song Kh«i	0	103	50022	1					2	1	30532	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	293		3	H¾c B¹ch V« Song Kh«i	0	103	50023	1					2	1	30532	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	294		3	H¾c B¹ch V« Song Gi¸p	0	100	50020	1					2	1	30532	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	295		3	H¾c B¹ch V« Song Gi¸p	0	100	50021	1					2	1	30532	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	296		3	H¾c B¹ch V« Song Gi¸p	0	100	50022	1					2	1	30532	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	297		3	H¾c B¹ch V« Song Gi¸p	0	100	50023	1					2	1	30532	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	298		3	H¾c B¹ch V« Song Trang	0	101	50020	1					2	1	30532	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	299		3	H¾c B¹ch V« Song Trang	0	101	50021	1					2	1	30532	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	300		3	H¾c B¹ch V« Song Trang	0	101	50022	1					2	1	30532	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
JingLian	301		3	H¾c B¹ch V« Song Trang	0	101	50023	1					2	1	30532	1																	60000	"Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. "		
